episode,avg_reward_last100,solved (>=475)
100,107.52,False
200,171.92,False
300,118.01,False
400,243.49,False
500,186.73,False
600,118.31,False
700,154.88,False
800,120.66,False
900,84.77,False
1000,151.27,False
1100,200.58,False
1200,323.22,False
1300,468.28,False
1400,500.0,True
