episode,avg_reward_last100,solved,solve_threshold,episode_rewards
100,45.47600000000002,False,90,"[-191.20000000000047, 34.30000000000008, 3.6999999999998465, -9.800000000000281, 53.70000000000007, 34.70000000000006, 32.70000000000006, 38.00000000000008, 33.00000000000007, 55.20000000000002, 14.299999999999912, 50.00000000000004, 50.70000000000005, 65.20000000000003, 46.50000000000008, 20.699999999999946, -3.4000000000001904, 6.399999999999835, 52.50000000000005, -7.800000000000267, -13.20000000000033, 42.900000000000084, 11.9999999999999, 28.39999999999999, 40.400000000000084, 24.59999999999995, 70.0, 25.599999999999966, 51.000000000000064, 44.10000000000009, 40.500000000000064, 42.10000000000007, 59.800000000000054, 44.50000000000007, 38.20000000000009, 60.50000000000006, 4.299999999999741, 44.70000000000007, 24.099999999999966, 49.20000000000008, 10.299999999999898, -1.9000000000002046, 69.20000000000003, 49.60000000000006, 46.60000000000007, 62.50000000000003, 68.30000000000004, 60.10000000000003, 64.20000000000005, 66.80000000000004, 49.60000000000007, 40.6000000000001, 21.49999999999993, 65.10000000000004, 63.200000000000045, 28.800000000000026, 66.20000000000003, 45.10000000000009, 68.70000000000003, 67.10000000000005, 58.100000000000044, 46.600000000000094, 67.20000000000003, 68.10000000000002, 68.00000000000003, 44.900000000000084, 44.30000000000007, 69.00000000000003, 68.10000000000002, 64.90000000000003, 61.10000000000005, 66.20000000000003, 63.50000000000004, 34.600000000000065, 26.70000000000003, 69.80000000000003, 70.70000000000003, 72.30000000000004, 48.700000000000074, 66.90000000000003, 64.40000000000003, 70.20000000000002, 65.20000000000005, 66.20000000000005, 67.80000000000004, 61.40000000000006, 62.30000000000005, 66.40000000000003, 46.10000000000008, 66.30000000000004, 47.00000000000009, 68.20000000000005, 66.80000000000004, 60.80000000000006, 69.10000000000004, 68.30000000000003, 45.00000000000009, 50.60000000000009, 65.10000000000005, 66.00000000000003, 63.20000000000005, 65.50000000000003, 67.30000000000004, 60.500000000000064, 43.300000000000104, 40.40000000000012, 35.40000000000012, 67.50000000000003, 65.30000000000004, 64.60000000000004, 67.70000000000005, 67.10000000000002, 63.80000000000004, 65.20000000000005, 45.80000000000009, 58.800000000000054, 68.30000000000003, 45.400000000000084, 68.60000000000004, 70.90000000000003, 69.90000000000002, 69.30000000000003, 52.600000000000044, 71.00000000000001, 55.30000000000003, 56.700000000000024, 67.60000000000002, 73.10000000000002, 71.89999999999999, 53.50000000000005, 69.30000000000004, 64.30000000000004, 71.30000000000003, 74.50000000000001, 69.40000000000003, 67.30000000000003, 71.70000000000002, 67.80000000000004, 68.80000000000003, 70.20000000000002, 70.80000000000004, 58.90000000000001, 73.60000000000002, 70.70000000000002, 70.40000000000003, 74.2, 74.70000000000002, 68.80000000000003, 76.20000000000002, 66.30000000000004, 71.60000000000002, 69.9, 72.9, 73.10000000000002, 71.4, 71.10000000000002, 74.60000000000002, 75.80000000000001, 70.40000000000003, 70.30000000000003, 70.30000000000003, 70.40000000000003, 70.80000000000003, 71.00000000000003, 69.60000000000002, 71.80000000000001, 72.90000000000002, 69.50000000000003, 70.50000000000003, 66.40000000000003, 68.50000000000004, 70.60000000000004, 67.80000000000004, 69.80000000000003, 71.70000000000005, 71.20000000000003, 65.40000000000003, 63.500000000000036, 67.10000000000004, 70.00000000000003, 69.00000000000003, 71.70000000000003, 69.20000000000003, 69.30000000000004, 53.100000000000065, 69.10000000000004, 71.80000000000003, 69.50000000000003, 69.70000000000003, 69.60000000000004, 74.20000000000002, 62.90000000000005, 72.40000000000002, 70.40000000000003, 64.30000000000004, 72.90000000000002, 70.60000000000005, 69.70000000000003, 69.70000000000003, 72.90000000000002, 70.20000000000003, 71.90000000000002, 70.90000000000003, 67.50000000000003, 71.90000000000002, 69.90000000000003, 58.60000000000006, 64.50000000000003, 64.90000000000003, 71.60000000000002, 69.00000000000003, 70.00000000000003, 70.70000000000003, 65.80000000000004, 70.60000000000002, 65.80000000000003, 69.90000000000003, 68.20000000000003, 68.60000000000004, 69.90000000000003, 69.10000000000004, 71.00000000000003, 71.80000000000001, 72.80000000000003, 71.70000000000003, 71.90000000000002, 73.60000000000002, 72.30000000000003, 69.70000000000003, 71.10000000000002, 67.50000000000006, 69.10000000000002, 71.10000000000004, 72.00000000000003, 68.20000000000005, 68.20000000000005, 69.40000000000003, 71.70000000000003, 69.80000000000004, 71.00000000000003, 69.00000000000003, 70.70000000000003, 72.00000000000003, 73.80000000000001, 70.60000000000004, 71.40000000000003, 71.10000000000004, 68.80000000000004, 69.60000000000004, 70.10000000000002, 70.20000000000003, 69.10000000000005, 70.80000000000003, 70.10000000000002, 68.20000000000005, 70.50000000000003, 68.50000000000003, 69.80000000000003, 69.00000000000003, 73.40000000000003, 72.40000000000002, 70.60000000000002, 69.60000000000002, 74.50000000000003, 71.40000000000003, 72.10000000000002, 70.40000000000003, 69.20000000000003, 73.10000000000002, 71.60000000000002, 70.80000000000003, 54.80000000000007, 72.90000000000002, 71.10000000000002, 70.20000000000003, 71.40000000000003, 69.80000000000003, 69.50000000000003, 72.60000000000002, 73.70000000000002, 74.50000000000003, 70.50000000000003, 72.80000000000003, 71.80000000000003, 71.30000000000003, 70.80000000000004, 68.70000000000005, 71.30000000000003, 71.60000000000002, 72.70000000000003, 69.20000000000003, 70.00000000000003, 73.40000000000002, 70.70000000000002, 69.80000000000004, 70.20000000000003, 68.40000000000005, 70.40000000000003, 69.50000000000003, 68.60000000000004, 68.90000000000003, 71.30000000000003, 66.80000000000004, 69.80000000000003, 69.90000000000002, 68.50000000000004, 69.70000000000002, 70.90000000000003, 70.40000000000003, 70.60000000000004, 67.80000000000004, 71.70000000000003, 66.50000000000004, 70.40000000000003, 67.30000000000004, 70.20000000000003, 72.90000000000003, 71.90000000000003, 69.20000000000005, 70.60000000000004, 68.60000000000004, 67.40000000000003, 71.80000000000004, 69.40000000000003, 71.30000000000004, 68.30000000000003, 71.00000000000003, 67.40000000000003, 69.30000000000003, 70.40000000000003, 70.50000000000003, 69.10000000000004, 70.00000000000003, 71.60000000000002, 71.50000000000003, 70.50000000000003, 70.00000000000003, 69.00000000000004, 70.00000000000004, 68.10000000000004, 70.80000000000004, 67.90000000000003, 68.40000000000003, 69.60000000000004, 69.20000000000003, 70.60000000000002, 67.80000000000004, 67.80000000000004, 68.10000000000004, 69.90000000000003, 69.30000000000004, 69.40000000000003, 68.90000000000003, 68.60000000000004, 68.80000000000004, 72.10000000000002, 70.50000000000003, 69.30000000000004, 66.40000000000003, 68.70000000000005, 70.70000000000003, 68.00000000000003, 65.60000000000005, 68.80000000000004, 68.50000000000003, 67.30000000000004, 67.00000000000004, 69.60000000000004, 69.70000000000003, 69.50000000000003, 68.30000000000004, 69.20000000000003, 68.30000000000004, 70.10000000000004, 67.50000000000004, 68.30000000000004, 68.30000000000004, 68.30000000000004, 70.60000000000004, 67.50000000000003, 66.70000000000005, 70.70000000000003, 66.30000000000004, 69.10000000000004, 67.70000000000005, 68.30000000000004, 67.90000000000003, 67.60000000000004, 67.60000000000004, 68.70000000000003, 69.00000000000003, 70.40000000000003, 69.20000000000005, 70.20000000000003, 68.20000000000003, 67.20000000000005, 67.70000000000005, 66.20000000000005, 67.90000000000003, 70.40000000000003, 68.90000000000003, 69.60000000000004, 69.30000000000004, 69.60000000000004, 67.20000000000005, 68.50000000000003, 69.70000000000003, 68.60000000000004, 69.10000000000004, 69.00000000000003, 67.30000000000004, 68.00000000000003, 68.50000000000003, 69.20000000000003, 68.80000000000004, 66.70000000000005, 67.90000000000003, 67.00000000000004, 68.40000000000003, 65.70000000000005, 70.00000000000003, 68.60000000000004, 68.30000000000004, 67.90000000000003, 69.80000000000004, 68.20000000000003, 69.60000000000002, 69.70000000000003, 71.20000000000003, 70.40000000000003, 70.30000000000004, 68.90000000000003, 66.80000000000004, 69.00000000000003, 69.80000000000004, 69.70000000000003, 69.30000000000004, 71.30000000000003, 70.00000000000003, 66.80000000000004, 70.30000000000004, 68.20000000000005, 69.10000000000004, 69.60000000000004, 69.00000000000003, 68.10000000000004, 67.80000000000004, 70.80000000000003, 70.10000000000004, 68.40000000000003, 68.70000000000003, 70.30000000000004, 69.60000000000004, 68.30000000000004, 69.90000000000003, 68.60000000000002, 70.90000000000003, 68.10000000000004, 70.20000000000003, 67.40000000000003, 68.70000000000003, 68.40000000000003, 68.70000000000005, 68.60000000000004, 68.80000000000004, 67.50000000000003, 68.90000000000003, 67.80000000000004, 70.20000000000003, 69.10000000000004, 71.00000000000003, 67.80000000000004, 69.60000000000004, 65.90000000000005, 69.10000000000004, 67.10000000000005, 70.80000000000004, 69.50000000000003, 72.40000000000003, 68.00000000000003, 68.50000000000004, 67.40000000000003, 69.50000000000003, 69.80000000000004, 69.00000000000003, 68.80000000000004, 68.30000000000004, 68.30000000000004, 68.50000000000003, 69.70000000000003, 70.60000000000004, 70.40000000000003, 67.40000000000003, 68.30000000000004, 70.20000000000003, 71.50000000000003, 70.00000000000003, 69.20000000000003, 67.30000000000004, 66.90000000000003, 70.70000000000003, 68.10000000000004, 68.70000000000005, 67.40000000000003, 69.70000000000003, 68.40000000000003, 67.70000000000003, 68.60000000000004, 69.80000000000004, 67.90000000000003, 69.40000000000003, 69.40000000000003, 67.20000000000005, 67.80000000000004, 69.50000000000004, 66.50000000000003, 71.20000000000003, 67.40000000000003, 69.50000000000003, 69.60000000000004, 69.50000000000004, 67.30000000000004, 69.40000000000003, 69.80000000000004, 69.20000000000003, 68.50000000000003, 69.40000000000003, 70.50000000000003, 68.20000000000005, 69.60000000000004, 68.20000000000005, 70.20000000000003, 68.70000000000003, 69.50000000000003, 69.50000000000003, 70.60000000000004, 69.40000000000003, 68.90000000000003, 70.30000000000003, 68.50000000000003, 69.00000000000003, 70.30000000000004, 68.80000000000004, 69.20000000000003, 69.40000000000003, 69.00000000000003, 71.20000000000003, 70.50000000000003, 68.60000000000004, 69.70000000000003, 68.10000000000004, 70.50000000000003, 67.90000000000003, 67.60000000000004, 69.90000000000003, 69.40000000000003, 68.30000000000004, 68.20000000000005, 70.40000000000003, 69.70000000000003, 70.20000000000003, 69.40000000000003, 69.90000000000003, 69.40000000000003, 68.60000000000004, 70.10000000000002, 68.30000000000004, 69.10000000000002, 69.20000000000003, 70.00000000000003, 68.90000000000003, 69.20000000000003, 69.80000000000003, 70.70000000000003, 69.30000000000004, 68.60000000000004, 71.90000000000003, 66.70000000000005, 70.20000000000003, 70.40000000000003, 68.90000000000003, 71.50000000000003, 71.40000000000003, 68.50000000000004, 70.40000000000003, 69.20000000000003, 71.10000000000002, 69.10000000000002, 69.90000000000003, 69.70000000000003, 69.80000000000004, 69.00000000000004, 69.20000000000003, 69.60000000000004, 70.20000000000003, 70.30000000000004, 69.80000000000003, 69.50000000000003, 70.40000000000003, 72.50000000000003, 69.10000000000004, 70.60000000000002, 70.00000000000003, 70.60000000000002, 68.30000000000004, 68.50000000000003, 70.60000000000002, 69.00000000000003, 71.00000000000003, 70.00000000000003, 67.80000000000004, 70.70000000000003, 70.10000000000004, 69.90000000000003, 72.40000000000003, 71.90000000000003, 68.70000000000005, 66.60000000000004, 69.90000000000003, 71.80000000000003, 71.00000000000003, 70.30000000000004, 71.40000000000003, 70.50000000000003, 70.60000000000002, 70.70000000000003, 70.10000000000004, 68.30000000000004, 69.10000000000002, 71.70000000000003, 69.10000000000004, 69.70000000000003, 71.40000000000003, 69.80000000000004, 68.90000000000003, 69.50000000000003, 69.50000000000003, 69.80000000000004, 71.30000000000003, 70.10000000000002, 69.90000000000003, 68.60000000000004, 71.00000000000003, 70.10000000000004, 69.80000000000003, 70.60000000000004, 70.10000000000002, 71.00000000000003, 68.10000000000004, 69.40000000000003, 70.00000000000003, 70.30000000000004, 70.50000000000003, 69.50000000000003, 72.20000000000003, 69.70000000000003, 70.20000000000003, 71.40000000000003, 70.80000000000004, 70.20000000000003, 71.80000000000003, 71.70000000000003, 72.00000000000003, 69.40000000000003, 71.70000000000003, 70.40000000000003, 71.20000000000003, 70.20000000000003, 70.00000000000003, 71.40000000000003, 71.40000000000003, 71.90000000000003, 68.70000000000003, 71.20000000000003, 69.70000000000003, 68.50000000000003, 69.50000000000004, 71.40000000000003, 71.30000000000003, 72.70000000000002, 71.20000000000003, 72.50000000000003, 70.10000000000004, 68.60000000000004, 71.10000000000004, 68.10000000000004, 69.10000000000004, 68.80000000000004, 69.50000000000003, 73.40000000000002, 68.00000000000003, 73.20000000000003, 70.80000000000004, 73.10000000000002, 70.80000000000003, 72.00000000000003, 70.30000000000004, 70.20000000000003, 73.20000000000003, 71.50000000000003, 72.90000000000003, 72.30000000000003, 72.00000000000003, 73.60000000000002, 71.70000000000003, 71.70000000000002, 71.50000000000003, 73.50000000000003, 71.20000000000003, 73.20000000000003, 71.80000000000003, 72.80000000000003, 74.20000000000002, 69.90000000000003, 71.70000000000003, 71.90000000000003, 72.80000000000003, 73.80000000000003, 71.20000000000003, 73.70000000000002, 69.40000000000003, 72.60000000000002, 72.70000000000003, 72.40000000000003, 73.00000000000003, 72.60000000000002, 72.70000000000003, 73.90000000000002, 72.90000000000003, 72.50000000000003, 71.10000000000002, 63.700000000000045, 72.10000000000002, 70.30000000000003, 70.60000000000004, 72.00000000000003, 72.20000000000003, 73.20000000000003, 71.10000000000002, 70.80000000000003, 68.70000000000003, 69.90000000000003, 71.90000000000003, 69.70000000000003, 71.70000000000003, 72.30000000000003, 70.20000000000003, 70.50000000000003, 68.80000000000004, 70.10000000000004, 70.20000000000003, 71.10000000000002, 72.70000000000003, 72.40000000000003, 72.80000000000003, 69.10000000000004, 72.20000000000003, 72.20000000000003, 69.80000000000004, 70.60000000000002, 70.90000000000003, 71.40000000000003, 71.80000000000003, 69.00000000000003, 72.30000000000003, 70.00000000000003, 71.80000000000003, 72.30000000000003, 70.30000000000004, 71.30000000000003, 68.20000000000003, 70.40000000000003, 70.20000000000003, 69.90000000000003, 71.80000000000003, 72.50000000000003, 69.90000000000003, 71.90000000000003, 70.90000000000003, 69.80000000000004, 70.90000000000003, 70.30000000000004, 71.60000000000002, 68.40000000000003, 72.80000000000003, 70.00000000000003, 69.60000000000004, 70.50000000000003, 70.40000000000003, 70.30000000000004, 68.50000000000004, 69.00000000000003, 70.80000000000003, 71.00000000000003, 69.00000000000003, 70.20000000000003, 72.40000000000003, 65.10000000000005, 71.00000000000003, 70.10000000000004, 67.10000000000005, 70.90000000000003, 68.90000000000003, 72.00000000000003, 71.20000000000003, 68.70000000000005, 69.70000000000003, 69.10000000000002, 70.00000000000003, 70.20000000000003, 69.90000000000003, 70.30000000000004, 69.00000000000003, 70.30000000000003, 70.20000000000003, 70.30000000000003, 70.10000000000004, 68.70000000000003, 68.50000000000003, 70.70000000000003, 71.60000000000002, 67.80000000000004, 69.10000000000002, 69.40000000000003, 69.20000000000003, 68.20000000000005, 71.50000000000003, 69.30000000000004, 69.50000000000003, 68.90000000000003, 69.50000000000003, 71.50000000000003, 69.70000000000003, 69.00000000000003, 71.10000000000002, 68.80000000000004, 65.90000000000003, 69.30000000000004, 71.00000000000003, 68.70000000000005, 68.90000000000003, 70.20000000000003, 70.90000000000003, 68.00000000000004, 69.50000000000003, 68.90000000000003, 69.10000000000004, 68.20000000000005, 69.60000000000004, 69.10000000000004, 67.30000000000004, 69.00000000000003, 69.30000000000004, 68.80000000000004, 66.70000000000005, 69.40000000000003, 70.80000000000004, 68.60000000000004, 70.70000000000003, 68.90000000000003, 67.60000000000005, 69.90000000000003, 70.20000000000003, 69.70000000000003, 69.30000000000004, 70.40000000000003, 69.60000000000004, 70.30000000000004, 69.60000000000002, 68.60000000000004, 68.70000000000005, 69.60000000000004, 66.70000000000005, 69.50000000000003, 68.20000000000005, 68.70000000000005, 70.40000000000003, 69.00000000000003, 69.80000000000004, 69.30000000000004, 66.80000000000004, 68.20000000000005, 69.40000000000003, 69.20000000000005, 68.90000000000003, 69.80000000000004, 67.60000000000005, 69.70000000000003, 69.70000000000003, 69.60000000000004, 67.80000000000004, 67.50000000000004, 69.80000000000004, 68.30000000000004, 69.00000000000003, 70.30000000000004, 69.70000000000003, 69.50000000000003, 69.80000000000004, 69.10000000000004, 68.60000000000004, 69.20000000000005, 69.40000000000003, 69.00000000000003, 70.10000000000002, 69.20000000000003, 68.80000000000004, 70.10000000000004, 68.70000000000005, 69.30000000000004, 68.80000000000004, 69.00000000000003, 69.20000000000005, 67.60000000000004, 68.00000000000004, 69.10000000000004, 69.00000000000003, 69.30000000000004, 68.50000000000003, 67.80000000000004, 69.00000000000004, 69.50000000000003, 68.30000000000004, 69.90000000000003, 68.70000000000005, 69.10000000000004, 67.30000000000004, 68.00000000000004, 68.40000000000003, 68.90000000000003, 68.70000000000005, 68.50000000000003, 69.20000000000005, 68.00000000000004, 67.50000000000004, 68.80000000000004, 68.80000000000004, 68.80000000000004, 69.00000000000004, 68.20000000000005, 68.30000000000004, 68.30000000000004, 69.80000000000004, 69.00000000000003, 68.50000000000004, 68.70000000000005, 68.70000000000005, 69.30000000000004, 69.00000000000003, 68.70000000000005, 69.70000000000003, 69.80000000000004, 67.80000000000004, 68.30000000000004, 68.80000000000004, 67.50000000000004, 67.90000000000003, 70.00000000000003, 69.60000000000004, 65.10000000000005, 69.20000000000005, 68.70000000000005, 68.70000000000005, 68.60000000000004, 68.80000000000004, 69.60000000000004, 69.90000000000003, 69.40000000000003, 68.20000000000005, 65.10000000000005, 69.10000000000004, 68.70000000000005, 69.80000000000004, 69.50000000000003, 68.00000000000004, 68.70000000000005, 69.10000000000004, 70.20000000000003, 68.30000000000004, 68.70000000000005, 68.70000000000005, 65.40000000000005, 69.20000000000005, 69.00000000000003, 69.80000000000004, 69.60000000000004, 67.50000000000004, 69.10000000000004, 68.00000000000004, 69.40000000000003, 68.30000000000004, 69.30000000000004, 69.10000000000004, 68.30000000000004, 67.80000000000004, 68.30000000000004, 68.40000000000003, 68.80000000000004, 67.10000000000005, 69.80000000000004]"
