episode,avg_reward_last100,solved (>=475)
100,11.44,False
200,9.38,False
300,9.42,False
400,9.41,False
500,9.37,False
600,9.3,False
700,9.32,False
800,9.31,False
900,9.4,False
1000,9.43,False
1100,9.55,False
1200,9.32,False
1300,9.37,False
1400,9.26,False
1500,9.3,False
