episode,avg_reward_last100,solved (>=475)
100,34.39,False
200,76.94,False
300,194.03,False
400,218.8,False
500,238.55,False
600,199.31,False
700,251.49,False
800,192.58,False
900,132.93,False
1000,139.57,False
1100,177.74,False
1200,159.54,False
1300,270.54,False
1400,291.32,False
1500,172.46,False
