episode,avg_reward_last100,solved (>=475)
100,9.92,False
200,9.85,False
300,9.38,False
400,9.45,False
500,9.29,False
600,9.5,False
700,9.49,False
800,9.42,False
900,9.58,False
1000,47.74,False
1100,80.63,False
1200,47.4,False
1300,41.64,False
1400,47.71,False
1500,118.75,False
1600,150.59,False
1700,62.68,False
1800,60.14,False
1900,42.25,False
2000,75.26,False
