episode,avg_reward_last100,solved (>=475)
100,9.44,False
200,9.39,False
300,9.4,False
400,9.43,False
500,9.42,False
600,9.35,False
700,9.41,False
800,9.36,False
900,9.23,False
1000,9.33,False
1100,9.5,False
1200,9.43,False
1300,9.25,False
1400,9.3,False
1500,9.4,False
1600,9.27,False
1700,9.38,False
1800,9.45,False
1900,9.36,False
2000,9.41,False
