episode,avg_reward_last100,solved (>=475)
100,21.54,False
200,22.4,False
300,24.25,False
400,29.8,False
500,27.82,False
600,30.57,False
700,33.36,False
800,31.4,False
900,40.43,False
1000,46.28,False
1100,48.42,False
1200,58.09,False
1300,57.76,False
1400,74.96,False
1500,72.64,False
