episode,avg_reward_last100,solved (>=475)
100,43.42,False
200,219.77,False
300,76.83,False
400,225.29,False
500,141.27,False
600,9.36,False
700,50.34,False
800,116.08,False
900,73.84,False
1000,76.51,False
1100,72.1,False
1200,67.08,False
1300,227.42,False
1400,453.8,False
1500,77.87,False
