episode,avg_reward_last100,solved (>=475)
100,23.27,False
200,26.71,False
300,42.41,False
400,57.52,False
500,107.78,False
600,180.77,False
700,232.5,False
800,307.74,False
900,395.43,False
1000,356.33,False
1100,352.75,False
1200,329.12,False
1300,222.39,False
1400,183.83,False
1500,251.86,False
1600,381.19,False
1700,459.12,False
1800,463.06,False
1900,411.77,False
2000,459.26,False
