episode,avg_reward_last100,solved (>=475)
100,9.33,False
200,9.18,False
300,9.43,False
400,9.36,False
500,9.26,False
600,9.29,False
700,9.31,False
800,9.28,False
900,9.26,False
1000,9.44,False
