episode,avg_reward_last100,solved (>=475)
100,50.77,False
200,219.82,False
300,133.14,False
400,124.75,False
500,140.49,False
600,120.2,False
700,115.9,False
800,124.28,False
900,115.01,False
1000,120.86,False
1100,116.51,False
1200,118.04,False
1300,109.9,False
1400,117.6,False
1500,121.08,False
1600,119.38,False
1700,114.59,False
1800,114.94,False
1900,103.41,False
2000,117.1,False
