episode,avg_reward_last100,solved (>=475)
100,11.24,False
200,9.27,False
300,19.04,False
400,59.84,False
500,70.96,False
600,9.25,False
700,9.29,False
800,9.4,False
900,9.37,False
1000,9.32,False
1100,9.45,False
1200,9.44,False
1300,9.39,False
1400,9.47,False
1500,9.25,False
