episode,avg_reward_last100,solved (>=475)
100,22.71,False
200,53.06,False
300,191.09,False
400,244.12,False
500,238.03,False
600,239.34,False
700,387.78,False
800,458.43,False
900,424.85,False
1000,360.68,False
1100,172.63,False
1200,159.77,False
1300,186.73,False
1400,305.81,False
1500,195.64,False
