episode,avg_reward_last100,solved (>=475)
100,9.27,False
200,9.42,False
300,9.38,False
400,9.43,False
500,9.29,False
600,9.28,False
700,9.42,False
800,9.28,False
900,9.28,False
1000,9.42,False
1100,9.62,False
1200,9.42,False
1300,9.47,False
1400,9.39,False
1500,9.32,False
