episode,avg_reward_last100,solved (>=475)
100,201.27,False
200,187.98,False
300,179.24,False
400,143.84,False
500,139.44,False
600,136.38,False
700,130.35,False
800,129.73,False
900,123.83,False
1000,131.04,False
1100,127.99,False
1200,200.27,False
1300,92.19,False
1400,107.28,False
1500,105.96,False
