episode,avg_reward_last100,solved (>=475)
100,9.47,False
200,9.42,False
300,9.34,False
400,9.4,False
500,9.52,False
600,9.48,False
700,9.44,False
800,9.29,False
900,9.31,False
1000,9.3,False
1100,9.35,False
1200,9.22,False
1300,9.22,False
1400,9.33,False
1500,9.34,False
