episode,avg_reward_last100,solved (>=475)
100,9.17,False
200,9.49,False
300,9.37,False
400,9.41,False
500,9.24,False
600,9.37,False
700,9.32,False
800,9.47,False
900,9.41,False
1000,9.43,False
1100,9.23,False
1200,9.36,False
1300,9.34,False
1400,9.3,False
1500,9.27,False
1600,9.22,False
1700,9.39,False
1800,9.37,False
1900,9.32,False
2000,9.39,False
