episode,avg_reward_last100,solved (>=475)
100,22.54,False
200,39.19,False
300,61.84,False
400,116.57,False
500,161.15,False
600,243.0,False
700,296.53,False
800,330.55,False
900,326.34,False
1000,360.49,False
1100,325.44,False
1200,302.29,False
1300,368.1,False
1400,315.23,False
1500,241.72,False
