episode,avg_reward_last100,solved (>=475)
100,23.5,False
200,32.89,False
300,51.74,False
400,82.96,False
500,134.28,False
600,197.95,False
700,274.02,False
800,334.27,False
900,401.14,False
1000,414.8,False
1100,428.45,False
1200,470.25,False
1300,466.99,False
1400,469.42,False
1500,477.42,True
