episode,avg_reward_last100,solved (>=475)
100,12.1,False
200,9.37,False
300,9.16,False
400,9.39,False
500,9.29,False
600,9.35,False
700,9.79,False
800,9.42,False
900,9.31,False
1000,9.39,False
1100,9.67,False
1200,25.17,False
1300,20.95,False
1400,21.21,False
1500,19.95,False
