episode,avg_reward_last100,solved (>=475)
100,22.28,False
200,20.19,False
300,25.28,False
400,29.13,False
500,29.94,False
600,35.43,False
700,36.73,False
800,38.96,False
900,41.77,False
1000,45.26,False
1100,55.3,False
1200,51.88,False
1300,61.55,False
1400,71.87,False
1500,73.15,False
