episode,avg_reward_last100,solved (>=475)
100,21.36,False
200,20.94,False
300,20.12,False
400,23.71,False
500,27.21,False
600,29.05,False
700,29.32,False
800,30.96,False
900,35.81,False
1000,42.33,False
1100,40.79,False
1200,44.46,False
1300,49.83,False
1400,52.95,False
1500,54.15,False
1600,57.4,False
1700,67.61,False
1800,80.26,False
1900,86.59,False
2000,94.06,False
