episode,avg_reward_last100,solved (>=475)
100,24.17,False
200,33.52,False
300,46.14,False
400,58.98,False
500,114.17,False
600,174.59,False
700,224.85,False
800,256.65,False
900,255.67,False
1000,332.24,False
1100,216.91,False
1200,289.7,False
1300,356.93,False
1400,285.25,False
1500,301.19,False
