episode,avg_reward_last100,solved (>=475)
100,10.85,False
200,27.64,False
300,84.98,False
400,98.89,False
500,85.47,False
600,62.77,False
700,157.61,False
800,146.89,False
900,9.41,False
1000,9.33,False
1100,9.33,False
1200,9.36,False
1300,9.34,False
1400,9.36,False
1500,9.39,False
