episode,avg_reward_last100,solved (>=475)
100,9.49,False
200,9.54,False
300,9.38,False
400,9.39,False
500,9.37,False
600,9.48,False
700,9.29,False
800,9.41,False
900,9.23,False
1000,9.33,False
1100,9.37,False
1200,9.25,False
1300,9.34,False
1400,9.33,False
1500,9.28,False
