episode,avg_reward_last100,solved (>=475)
100,9.61,False
200,9.35,False
300,9.39,False
400,9.44,False
500,9.16,False
600,9.36,False
700,9.38,False
800,9.26,False
900,9.45,False
1000,9.43,False
1100,9.38,False
1200,9.41,False
1300,9.29,False
1400,9.3,False
1500,9.39,False
