episode,avg_reward_last100,solved (>=475)
100,130.25,False
200,218.95,False
300,314.58,False
400,362.49,False
500,159.7,False
600,97.31,False
700,184.21,False
800,177.25,False
900,336.48,False
1000,448.9,False
1100,184.4,False
1200,173.91,False
1300,130.29,False
1400,96.97,False
1500,148.19,False
1600,131.17,False
1700,98.61,False
1800,109.81,False
1900,151.99,False
2000,131.42,False
