episode,avg_reward_last100,solved (>=475)
100,24.56,False
200,41.18,False
300,122.39,False
400,263.05,False
500,282.72,False
600,406.3,False
700,320.48,False
800,359.99,False
900,197.5,False
1000,168.0,False
1100,172.71,False
1200,178.88,False
1300,320.33,False
1400,494.47,True
