episode,avg_reward_last100,solved (>=475)
100,9.59,False
200,9.22,False
300,9.48,False
400,9.34,False
500,9.26,False
600,9.49,False
700,9.28,False
800,9.45,False
900,9.28,False
1000,9.49,False
1100,9.34,False
1200,9.25,False
1300,9.23,False
1400,9.38,False
1500,9.33,False
1600,9.47,False
1700,9.45,False
1800,9.3,False
1900,9.43,False
2000,9.35,False
