episode,avg_reward_last100,solved (>=475)
100,9.84,False
200,9.42,False
300,9.32,False
400,9.47,False
500,9.43,False
600,9.39,False
700,9.38,False
800,9.28,False
900,9.32,False
1000,9.29,False
1100,9.29,False
1200,9.5,False
1300,9.35,False
1400,9.44,False
1500,9.36,False
