episode,avg_reward_last100,solved (>=475)
100,24.58,False
200,45.82,False
300,111.95,False
400,180.65,False
500,148.4,False
600,213.38,False
700,278.66,False
800,168.62,False
900,171.19,False
1000,213.78,False
1100,261.19,False
1200,184.68,False
1300,188.61,False
1400,148.76,False
1500,178.79,False
