episode,avg_reward_last100,solved (>=475)
100,21.2,False
200,23.07,False
300,39.68,False
400,57.69,False
500,59.63,False
600,67.88,False
700,123.62,False
800,148.75,False
900,170.52,False
1000,182.36,False
1100,234.71,False
1200,245.74,False
1300,361.82,False
1400,308.41,False
1500,370.91,False
