episode,avg_reward_last100,solved (>=475)
100,36.99,False
200,66.98,False
300,79.97,False
400,48.72,False
500,32.94,False
600,31.56,False
700,41.04,False
800,68.57,False
900,162.5,False
1000,46.56,False
1100,104.97,False
1200,140.26,False
1300,218.34,False
1400,139.9,False
1500,109.37,False
1600,117.21,False
1700,108.68,False
1800,128.74,False
1900,136.87,False
2000,166.76,False
