episode,avg_reward_last100,solved (>=475)
100,11.66,False
200,36.9,False
300,81.17,False
400,67.84,False
500,166.36,False
600,9.42,False
700,21.16,False
800,409.46,False
900,216.21,False
1000,34.62,False
1100,91.4,False
1200,9.42,False
1300,9.22,False
1400,9.39,False
1500,9.47,False
