episode,avg_reward_last100,solved (>=475)
100,106.23,False
200,287.2,False
300,138.34,False
400,123.37,False
500,148.43,False
600,234.82,False
700,266.27,False
800,320.53,False
900,114.93,False
1000,135.94,False
1100,184.04,False
1200,234.98,False
1300,255.86,False
1400,230.24,False
1500,287.87,False
