episode,avg_reward_last100,solved (>=475)
100,28.34,False
200,31.81,False
300,47.18,False
400,70.76,False
500,135.66,False
600,204.6,False
700,266.64,False
800,336.75,False
900,381.09,False
1000,396.83,False
1100,451.96,False
1200,449.8,False
1300,494.8,True
