episode,avg_reward_last100,solved (>=475)
100,101.83,False
200,137.92,False
300,148.12,False
400,229.15,False
500,278.25,False
600,234.49,False
700,152.1,False
800,124.78,False
900,220.86,False
1000,449.02,False
1100,300.36,False
1200,243.73,False
1300,465.06,False
1400,336.7,False
1500,336.9,False
