episode,avg_reward_last100,solved (>=475)
100,56.85,False
200,206.65,False
300,226.09,False
400,243.77,False
500,107.03,False
600,9.33,False
700,9.26,False
800,9.31,False
900,9.36,False
1000,9.38,False
1100,9.44,False
1200,9.35,False
1300,9.35,False
1400,9.37,False
1500,9.43,False
