episode,avg_reward_last100,solved (>=475)
100,18.06,False
200,12.31,False
300,11.39,False
400,11.45,False
500,15.93,False
600,13.91,False
700,11.39,False
800,11.59,False
900,15.37,False
1000,18.03,False
1100,17.07,False
1200,21.0,False
1300,23.98,False
1400,34.27,False
1500,42.07,False
