episode,avg_reward_last100,solved (>=475)
100,27.82,False
200,45.41,False
300,91.48,False
400,161.46,False
500,238.83,False
600,254.16,False
700,301.25,False
800,361.16,False
900,300.28,False
1000,250.28,False
1100,249.0,False
1200,246.08,False
1300,234.52,False
1400,258.04,False
1500,203.26,False
1600,241.7,False
1700,218.0,False
1800,234.99,False
1900,185.12,False
2000,241.49,False
