episode,avg_reward_last100,solved (>=475)
100,22.28,False
200,23.2,False
300,9.31,False
400,9.5,False
500,9.33,False
600,9.33,False
700,9.4,False
800,9.24,False
900,9.32,False
1000,9.41,False
1100,9.3,False
1200,9.42,False
1300,9.36,False
1400,9.39,False
1500,9.35,False
