episode,avg_reward_last100,solved (>=475)
100,10.58,False
200,9.38,False
300,9.29,False
400,9.39,False
500,9.44,False
600,9.39,False
700,9.44,False
800,9.2,False
900,9.28,False
1000,9.29,False
1100,9.36,False
1200,9.27,False
1300,9.32,False
1400,9.46,False
1500,9.37,False
