episode,avg_reward_last100,solved (>=475)
100,10.57,False
200,9.5,False
300,9.42,False
400,9.3,False
500,9.28,False
600,9.28,False
700,9.38,False
800,9.41,False
900,9.44,False
1000,9.26,False
1100,9.39,False
1200,9.31,False
1300,9.26,False
1400,9.32,False
1500,9.15,False
1600,9.37,False
1700,9.26,False
1800,9.33,False
1900,9.33,False
2000,9.27,False
