episode,avg_reward_last100,solved (>=475)
100,9.42,False
200,9.54,False
300,9.55,False
400,9.43,False
500,9.38,False
600,9.34,False
700,9.46,False
800,9.36,False
900,9.48,False
1000,9.35,False
1100,9.42,False
1200,9.28,False
1300,9.35,False
1400,9.34,False
1500,9.35,False
