episode,avg_reward_last100,solved (>=475)
100,18.15,False
200,20.49,False
300,20.0,False
400,25.27,False
500,27.76,False
600,23.38,False
700,27.87,False
800,31.41,False
900,32.19,False
1000,36.35,False
1100,42.16,False
1200,49.41,False
1300,40.26,False
1400,44.34,False
1500,54.82,False
