episode,avg_reward_last100,solved (>=475)
100,9.53,False
200,9.29,False
300,9.31,False
400,9.28,False
500,9.43,False
600,9.33,False
700,9.24,False
800,9.39,False
900,9.34,False
1000,9.41,False
1100,9.46,False
1200,9.41,False
1300,9.34,False
1400,9.33,False
1500,9.32,False
1600,9.35,False
1700,9.3,False
1800,9.45,False
1900,9.31,False
2000,9.41,False
