episode,avg_reward_last100,solved (>=475)
100,19.61,False
200,21.3,False
300,21.03,False
400,23.2,False
500,25.01,False
600,27.04,False
700,27.02,False
800,32.59,False
900,34.08,False
1000,43.37,False
1100,37.62,False
1200,44.39,False
1300,52.96,False
1400,51.42,False
1500,57.24,False
1600,61.87,False
1700,70.29,False
1800,74.47,False
1900,99.24,False
2000,109.29,False
