episode,avg_reward_last100,solved (>=475)
100,25.8,False
200,76.94,False
300,173.63,False
400,9.37,False
500,9.38,False
600,82.25,False
700,258.29,False
800,224.46,False
900,185.8,False
1000,104.03,False
1100,90.98,False
1200,148.94,False
1300,187.51,False
1400,205.83,False
1500,167.36,False
1600,317.9,False
1700,203.79,False
1800,133.06,False
1900,265.35,False
2000,207.38,False
